Diet;Gene;Mouse;ARC;Cell ID;X;Y
15;aldh_only;2;2;58;446.562;3.092
15;aldh_only;2;2;59;483.16;4.606
15;aldh_only;2;3;1;6.815;383.525
15;aldh_only;2;3;2;8.645;351.659
15;aldh_only;2;3;3;3.344;351.407
15;aldh_only;2;3;4;17.984;341.815
15;aldh_only;2;3;5;54.077;355.445
15;aldh_only;2;3;6;93.704;350.397
15;aldh_only;2;3;7;59.378;315.439
15;aldh_only;2;3;8;49.281;291.713
15;aldh_only;2;3;9;1.83;308.12
15;aldh_only;2;3;10;4.606;269.25
15;aldh_only;2;3;11;20.255;241.99
15;aldh_only;2;3;12;24.041;235.428
15;aldh_only;2;3;13;17.226;180.404
15;aldh_only;2;3;14;55.339;231.137
15;aldh_only;2;3;15;76.541;229.118
15;aldh_only;2;3;16;74.522;224.322
15;aldh_only;2;3;17;103.295;224.827
15;aldh_only;2;3;18;100.014;263.949
15;aldh_only;2;3;19;67.454;264.202
15;aldh_only;2;3;20;57.358;276.569
15;aldh_only;2;3;21;2.082;222.934
15;aldh_only;2;3;22;160.086;281.744
15;aldh_only;2;3;23;167.153;281.744
15;aldh_only;2;3;24;186.336;263.571
15;aldh_only;2;3;25;183.812;207.033
15;aldh_only;2;3;26;183.054;212.207
15;aldh_only;2;3;27;173.211;174.978
15;aldh_only;2;3;28;149.233;148.223
15;aldh_only;2;3;29;147.213;143.175
15;aldh_only;2;3;30;140.146;119.197
15;aldh_only;2;3;31;175.735;128.536
15;aldh_only;2;3;32;193.403;139.137
15;aldh_only;2;3;33;94.461;110.489
15;aldh_only;2;3;34;87.647;108.217
15;aldh_only;2;3;35;27.323;142.039
15;aldh_only;2;3;36;21.77;116.294
15;aldh_only;2;3;37;42.971;63.542
15;aldh_only;2;3;38;101.781;78.181
15;aldh_only;2;3;39;155.29;64.552
15;aldh_only;2;3;40;52.563;23.789
15;aldh_only;2;3;41;99.762;28.837
15;aldh_only;2;3;42;168.92;31.109
15;aldh_only;2;3;43;168.92;25.051
15;aldh_only;2;3;44;149.99;7.635
15;aldh_only;2;3;45;165.639;5.616
15;aldh_only;2;3;46;158.571;1.578
15;aldh_only;2;3;47;187.093;5.111
15;aldh_only;2;3;48;142.923;57.611
15;aldh_only;2;3;49;244.388;216.876
15;aldh_only;2;3;50;262.309;201.985
15;aldh_only;2;3;51;278.967;180.026
15;aldh_only;2;3;52;235.806;144.689
15;aldh_only;2;3;53;227.73;145.951
15;aldh_only;2;3;54;235.302;135.855
15;aldh_only;2;3;55;209.557;42.719
15;aldh_only;2;3;56;210.061;37.671
15;aldh_only;2;3;57;253.979;18.741
15;aldh_only;2;3;58;250.951;20.003
15;aldh_only;2;3;59;362.512;50.543
15;aldh_only;2;3;60;409.711;42.971
15;aldh_only;2;3;61;438.738;27.575
15;aldh_only;2;3;62;454.134;9.402
15;aldh_only;2;4;1;4.543;369.327
15;aldh_only;2;4;2;35.399;359.483
15;aldh_only;2;4;3;68.527;338.85
15;aldh_only;2;4;4;77.614;341.121
15;aldh_only;2;4;5;81.589;344.529
15;aldh_only;2;4;6;78.181;314.43
15;aldh_only;2;4;7;32.371;281.681
15;aldh_only;2;4;8;31.235;276.759
15;aldh_only;2;4;9;81.968;272.405
15;aldh_only;2;4;10;134.783;306.479
15;aldh_only;2;4;11;49.408;221.293
15;aldh_only;2;4;12;48.272;216.75
15;aldh_only;2;4;13;113.013;222.24
15;aldh_only;2;4;14;129.104;202.174
15;aldh_only;2;4;15;121.153;204.067
15;aldh_only;2;4;16;109.984;194.98
15;aldh_only;2;4;17;89.729;172.643
15;aldh_only;2;4;18;38.05;163.367
15;aldh_only;2;4;19;13.062;146.709
15;aldh_only;2;4;20;13.63;140.462
15;aldh_only;2;4;21;38.05;151.63
15;aldh_only;2;4;22;42.025;152.577
15;aldh_only;2;4;23;83.861;153.713
15;aldh_only;2;4;24;42.214;118.503
15;aldh_only;2;4;25;17.605;71.745
15;aldh_only;2;4;26;45.622;54.519
15;aldh_only;2;4;27;81.21;52.247
15;aldh_only;2;4;28;116.42;24.231
15;aldh_only;2;4;29;138.758;46.568
15;aldh_only;2;4;30;137.244;41.836
15;aldh_only;2;4;31;142.355;20.066
15;aldh_only;2;4;32;161.474;5.49
15;aldh_only;2;4;33;170.182;5.111
15;aldh_only;2;4;34;185.326;4.543
15;aldh_only;2;4;35;192.709;5.49
15;aldh_only;2;4;36;186.083;39.375
15;aldh_only;2;4;37;202.931;47.325
15;aldh_only;2;4;38;169.235;61.144
15;aldh_only;2;4;39;163.746;69.284
15;aldh_only;2;4;40;159.77;73.26
15;aldh_only;2;4;41;155.038;70.231
15;aldh_only;2;4;42;148.791;82.157
15;aldh_only;2;4;43;146.141;85.943
15;aldh_only;2;4;44;126.643;88.593
15;aldh_only;2;4;45;128.346;92.19
15;aldh_only;2;4;46;106.766;111.309
15;aldh_only;2;4;47;144.626;127.4
15;aldh_only;2;4;48;144.816;132.511
15;aldh_only;2;4;49;131.375;132.511
15;aldh_only;2;4;50;133.836;127.778
15;aldh_only;2;4;51;138.569;154.091
15;aldh_only;2;4;52;142.733;155.416
15;aldh_only;2;4;53;169.993;158.635
15;aldh_only;2;4;54;193.087;158.824
15;aldh_only;2;4;55;161.474;200.281
15;aldh_only;2;4;56;224.701;155.038
15;aldh_only;2;4;57;220.536;157.688
15;aldh_only;2;4;58;240.602;179.647
15;aldh_only;2;4;59;258.396;187.219
15;aldh_only;2;4;60;252.149;113.581
15;aldh_only;2;4;61;239.466;31.235
15;aldh_only;2;4;62;239.845;34.642
15;aldh_only;2;4;63;269.944;57.737
15;aldh_only;2;4;64;232.841;7.761
15;aldh_only;2;4;65;230.38;1.893
15;aldh_only;2;4;66;292.66;41.836
15;aldh_only;2;4;67;303.072;59.63
15;aldh_only;2;4;68;309.319;83.861
15;aldh_only;2;4;69;317.08;83.482
15;aldh_only;2;4;70;373.113;83.103
15;aldh_only;2;4;71;373.87;57.926
15;aldh_only;2;4;72;415.327;67.391
15;aldh_only;2;4;73;442.965;9.276
15;aldh_only;2;4;74;463.788;12.494
15;aldh_only;2;5;1;32.56;368.759
15;aldh_only;2;5;2;58.368;333.107
15;aldh_only;2;5;3;55.592;328.817
15;aldh_only;2;5;4;79.822;337.903
15;aldh_only;2;5;5;83.861;335.884
15;aldh_only;2;5;6;37.923;285.403
15;aldh_only;2;5;7;10.159;279.093
15;aldh_only;2;5;8;37.923;234.797
15;aldh_only;2;5;9;47.262;234.292
15;aldh_only;2;5;10;25.556;209.809
15;aldh_only;2;5;11;83.608;176.744
15;aldh_only;2;5;12;87.142;165.891
15;aldh_only;2;5;13;77.803;135.098
15;aldh_only;2;5;14;73.007;101.907
15;aldh_only;2;5;15;12.936;86.511
15;aldh_only;2;5;16;17.479;83.23
15;aldh_only;2;5;17;7.635;73.638
15;aldh_only;2;5;18;137.875;37.419
15;aldh_only;2;5;19;135.603;31.361
15;aldh_only;2;5;20;141.156;26.313
15;aldh_only;2;5;21;150.747;15.712
15;aldh_only;2;5;22;171.949;6.878
15;aldh_only;2;5;23;176.24;2.082
15;aldh_only;2;5;24;178.764;42.971
15;aldh_only;2;5;25;177.502;49.029
15;aldh_only;2;5;26;186.588;32.118
15;aldh_only;2;5;27;189.617;36.661
15;aldh_only;2;5;28;128.031;83.608
15;aldh_only;2;5;29;157.057;84.87
15;aldh_only;2;5;30;152.514;89.918
15;aldh_only;2;5;31;123.992;147.592
15;aldh_only;2;5;32;130.302;172.832
15;aldh_only;2;5;33;129.293;255.62
15;aldh_only;2;5;34;118.692;268.24
15;aldh_only;2;5;35;243.631;209.43
15;aldh_only;2;5;36;232.273;178.006
15;aldh_only;2;5;37;204.509;108.344
15;aldh_only;2;5;38;203.499;114.149
15;aldh_only;2;5;39;197.441;91.433
15;aldh_only;2;5;40;201.732;89.666
15;aldh_only;2;5;41;245.145;88.151
15;aldh_only;2;5;42;250.951;88.404
15;aldh_only;2;5;43;217.381;24.798
15;aldh_only;2;5;44;275.181;39.943
15;aldh_only;2;5;45;270.638;38.681
15;aldh_only;2;5;46;295.373;49.029
15;aldh_only;2;5;47;256.756;138.127
15;aldh_only;2;5;48;299.664;165.891
15;aldh_only;2;5;49;317.585;146.204
15;aldh_only;2;5;50;374.123;95.471
15;aldh_only;2;5;51;370.084;94.714
15;aldh_only;2;5;52;338.534;76.541
15;aldh_only;2;5;53;394.315;83.861
15;aldh_only;2;5;54;439.495;37.166
15;aldh_only;2;5;55;434.952;36.661
15;aldh_only;2;5;56;242.646;17.352
15;aldh_only;2;6;1;23.095;346.422
15;aldh_only;2;6;2;20.255;344.465
15;aldh_only;2;6;3;90.675;351.028
15;aldh_only;2;6;4;78.055;320.487
15;aldh_only;2;6;5;74.522;323.011
15;aldh_only;2;6;6;18.488;332.35
15;aldh_only;2;6;7;33.38;318.973
15;aldh_only;2;6;8;12.431;316.449
15;aldh_only;2;6;9;9.402;318.973
15;aldh_only;2;6;10;14.198;285.151
15;aldh_only;2;6;11;15.46;281.365
15;aldh_only;2;6;12;81.084;295.247
15;aldh_only;2;6;13;29.089;203.247
15;aldh_only;2;6;14;29.847;210.061
15;aldh_only;2;6;15;28.585;196.432
15;aldh_only;2;6;16;26.565;199.713
15;aldh_only;2;6;17;77.803;215.614
15;aldh_only;2;6;18;119.702;250.698
15;aldh_only;2;6;19;124.245;249.689
15;aldh_only;2;6;20;179.521;246.912
15;aldh_only;2;6;21;129.545;199.713
15;aldh_only;2;6;22;131.06;203.499
15;aldh_only;2;6;23;125.507;199.713
15;aldh_only;2;6;24;144.689;189.617
15;aldh_only;2;6;25;67.454;168.415
15;aldh_only;2;6;26;65.94;164.124
15;aldh_only;2;6;27;76.036;125.633
15;aldh_only;2;6;28;109.858;140.02
15;aldh_only;2;6;29;104.305;127.905
15;aldh_only;2;6;30;109.858;124.371
15;aldh_only;2;6;31;121.721;117.809
15;aldh_only;2;6;32;118.944;99.383
15;aldh_only;2;6;33;118.944;94.335
15;aldh_only;2;6;34;102.286;109.732
15;aldh_only;2;6;35;132.322;152.388
15;aldh_only;2;6;36;71.745;62.154
15;aldh_only;2;6;37;39.185;31.613
15;aldh_only;2;6;38;31.109;9.15
15;aldh_only;2;6;39;83.356;2.587
15;aldh_only;2;6;40;148.475;33.885
15;aldh_only;2;6;41;159.329;32.875
15;aldh_only;2;6;42;147.971;5.111
15;aldh_only;2;6;43;174.978;2.84
15;aldh_only;2;6;44;162.358;58.62
15;aldh_only;2;6;45;169.93;81.589
15;aldh_only;2;6;46;167.91;78.56
15;aldh_only;2;6;47;221.041;238.709
15;aldh_only;2;6;48;246.534;133.962
15;aldh_only;2;6;49;226.089;79.191
15;aldh_only;2;6;50;221.798;82.22
15;aldh_only;2;6;51;207.916;36.788
15;aldh_only;2;6;52;204.887;34.516
15;aldh_only;2;6;53;222.303;37.545
15;aldh_only;2;6;54;227.856;33.254
15;aldh_only;2;6;55;227.351;29.216
15;aldh_only;2;6;56;254.61;33.002
15;aldh_only;2;6;57;253.348;28.206
15;aldh_only;2;6;58;268.745;55.97
15;aldh_only;2;6;59;272.026;60.009
15;aldh_only;2;6;60;274.803;63.542
15;aldh_only;2;6;61;283.637;89.54
15;aldh_only;2;6;62;281.617;91.811
15;aldh_only;2;6;63;330.836;136.234
15;aldh_only;2;6;64;335.884;136.234
15;aldh_only;2;6;65;327.555;64.804
15;aldh_only;2;6;66;331.593;60.513
15;aldh_only;2;6;67;249.562;20.508
15;aldh_only;2;6;68;244.514;8.645
15;aldh_only;2;6;69;240.981;5.868
15;aldh_only;2;6;70;275.055;11.926
15;aldh_only;2;6;71;271.774;7.635
15;aldh_only;2;6;72;341.815;4.354
15;aldh_only;2;6;73;351.911;95.219
15;aldh_only;2;6;74;373.618;95.723
15;aldh_only;2;6;75;430.408;34.642
15;aldh_only;2;6;76;407.187;7.888
15;aldh_only;2;6;77;186.462;25.556
15;aldh_only;2;6;78;203.373;66.445
15;aldh_only;2;7;1;27.259;394.504
15;aldh_only;2;7;2;91.433;326.293
15;aldh_only;2;7;3;87.394;266.978
15;aldh_only;2;7;4;164.377;229.496
15;aldh_only;2;7;5;168.163;226.72
15;aldh_only;2;7;6;120.964;201.732
15;aldh_only;2;7;7;86.385;205.013
15;aldh_only;2;7;8;47.01;213.343
15;aldh_only;2;7;9;36.409;209.052
15;aldh_only;2;7;10;3.597;229.244
15;aldh_only;2;7;11;1.578;221.546
15;aldh_only;2;7;12;53.32;168.289
15;aldh_only;2;7;13;57.611;175.861
15;aldh_only;2;7;14;47.262;167.784
15;aldh_only;2;7;15;70.483;138.001
15;aldh_only;2;7;16;12.683;91.811
15;aldh_only;2;7;17;26.818;69.095
15;aldh_only;2;7;18;16.974;27.07
15;aldh_only;2;7;19;12.178;13.188
15;aldh_only;2;7;20;43.981;31.109
15;aldh_only;2;7;21;69.726;4.859
15;aldh_only;2;7;22;75.784;22.779
15;aldh_only;2;7;23;61.397;50.543
15;aldh_only;2;7;24;55.844;53.068
15;aldh_only;2;7;25;64.93;71.745
15;aldh_only;2;7;26;79.57;64.93
15;aldh_only;2;7;27;79.822;59.378
15;aldh_only;2;7;28;98.5;62.659
15;aldh_only;2;7;29;101.781;67.707
15;aldh_only;2;7;30;117.935;71.998
15;aldh_only;2;7;31;101.276;131.817
15;aldh_only;2;7;32;124.497;28.837
15;aldh_only;2;7;33;138.884;18.741
15;aldh_only;2;7;34;142.67;23.032
15;aldh_only;2;7;35;135.603;44.486
15;aldh_only;2;7;36;142.165;39.943
15;aldh_only;2;7;37;159.329;32.118
15;aldh_only;2;7;38;157.057;8.14
15;aldh_only;2;7;39;173.211;11.421
15;aldh_only;2;7;40;168.415;8.645
15;aldh_only;2;7;41;148.475;68.716
15;aldh_only;2;7;42;144.437;73.512
15;aldh_only;2;7;43;136.108;80.074
15;aldh_only;2;7;44;131.817;81.084
15;aldh_only;2;7;45;146.961;92.19
15;aldh_only;2;7;46;154.533;85.627
15;aldh_only;2;7;47;157.057;95.723
15;aldh_only;2;7;48;182.297;87.647
15;aldh_only;2;7;49;180.026;83.356
15;aldh_only;2;7;50;147.213;114.654
15;aldh_only;2;7;51;161.6;135.603
15;aldh_only;2;7;52;137.117;157.057
15;aldh_only;2;7;53;181.288;146.961
15;aldh_only;2;7;54;187.093;144.942
15;aldh_only;2;7;55;180.278;164.377
15;aldh_only;2;7;56;180.278;169.677
15;aldh_only;2;7;57;266.852;161.6
15;aldh_only;2;7;58;271.395;165.386
15;aldh_only;2;7;59;308.561;134.972
15;aldh_only;2;7;60;300.926;96.985
15;aldh_only;2;7;61;282.248;51.048
15;aldh_only;2;7;62;287.296;52.563
15;aldh_only;2;7;63;311.527;69.978
15;aldh_only;2;7;64;248.427;37.419
15;aldh_only;2;7;65;248.427;42.719
15;aldh_only;2;7;66;239.845;28.08
15;aldh_only;2;7;67;229.749;32.623
15;aldh_only;2;7;68;212.585;46.505
15;aldh_only;2;7;69;272.152;6.626
15;aldh_only;2;7;70;268.871;4.859
15;aldh_only;2;7;71;430.282;46.253
15;aldh_only;2;7;72;436.34;17.984
15;aldh_only;2;7;73;205.518;92.442
15;aldh_only;2;7;74;200.975;103.8
15;aldh_only;2;7;75;203.247;104.81
15;aldh_only;2;7;76;213.595;114.401
15;aldh_only;2;7;77;212.333;117.43
15;aldh_only;2;7;78;218.391;121.216
15;aldh_only;2;7;79;222.934;118.692
15;aldh_only;2;8;1;1.893;268.24
15;aldh_only;2;8;2;11.358;265.779
15;aldh_only;2;8;3;33.885;305.911
15;aldh_only;2;8;4;52.626;283.952
15;aldh_only;2;8;5;48.083;283.195
15;aldh_only;2;8;6;91.622;300.043
15;aldh_only;2;8;7;57.926;227.919
15;aldh_only;2;8;8;119.828;234.544
15;aldh_only;2;8;9;122.289;237.763
15;aldh_only;2;8;10;15.901;158.067
15;aldh_only;2;8;11;7.761;114.717
15;aldh_only;2;8;12;79.317;96.922
15;aldh_only;2;8;13;79.696;45.811
15;aldh_only;2;8;14;96.544;56.223
15;aldh_only;2;8;15;95.597;60.198
15;aldh_only;2;8;16;2.082;5.3
15;aldh_only;2;8;17;117.556;27.638
15;aldh_only;2;8;18;124.939;42.593
15;aldh_only;2;8;19;122.667;49.976
15;aldh_only;2;8;20;137.622;64.93
15;aldh_only;2;8;21;129.861;72.313
15;aldh_only;2;8;22;136.865;9.465
15;aldh_only;2;8;23;143.301;7.951
15;aldh_only;2;8;24;82.535;159.392
15;aldh_only;2;8;25;77.803;159.202
15;aldh_only;2;8;26;92.379;145.005
15;aldh_only;2;8;27;113.581;159.96
15;aldh_only;2;8;28;147.277;123.235
15;aldh_only;2;8;29;156.931;21.391
15;aldh_only;2;8;30;152.198;19.119
15;aldh_only;2;8;31;198.199;14.576
15;aldh_only;2;8;32;194.602;11.358
15;aldh_only;2;8;33;191.573;79.507
15;aldh_only;2;8;34;189.112;128.725
15;aldh_only;2;8;35;189.68;180.026
15;aldh_only;2;8;36;236.059;185.894
15;aldh_only;2;8;37;271.648;161.474
15;aldh_only;2;8;38;254.043;119.449
15;aldh_only;2;8;39;247.606;119.449
15;aldh_only;2;8;40;242.495;92.379
15;aldh_only;2;8;41;391.665;36.535
15;aldh_only;2;8;42;309.129;58.116
15;aldh_only;2;8;43;312.663;59.251
15;aldh_only;2;8;44;331.088;129.545
15;aldh_only;2;8;45;282.248;39.185
15;aldh_only;2;8;46;257.829;9.276
15;aldh_only;3;1;1;4.543;355.129
15;aldh_only;3;1;2;121.216;317.332
15;aldh_only;3;1;3;117.43;314.808
15;aldh_only;3;1;4;45.495;305.974
15;aldh_only;3;1;5;61.902;293.606
15;aldh_only;3;1;6;19.877;292.092
15;aldh_only;3;1;7;1.704;322.002
15;aldh_only;3;1;8;28.585;256.503
15;aldh_only;3;1;9;25.934;221.293
15;aldh_only;3;1;10;76.288;230.001
15;aldh_only;3;1;11;85.375;239.845
15;aldh_only;3;1;12;91.433;235.302
15;aldh_only;3;1;13;114.527;251.96
15;aldh_only;3;1;14;150.495;283.763
15;aldh_only;3;1;15;166.775;249.31
15;aldh_only;3;1;16;30.099;170.182
15;aldh_only;3;1;17;13.819;149.737
15;aldh_only;3;1;18;13.819;142.544
15;aldh_only;3;1;19;3.597;108.091
15;aldh_only;3;1;20;7.761;122.857
15;aldh_only;3;1;21;63.795;161.474
15;aldh_only;3;1;22;98.247;152.009
15;aldh_only;3;1;23;83.482;190.248
15;aldh_only;3;1;24;120.964;192.898
15;aldh_only;3;1;25;152.766;186.84
15;aldh_only;3;1;26;139.137;157.688
15;aldh_only;3;1;27;122.857;151.252
15;aldh_only;3;1;28;108.091;122.857
15;aldh_only;3;1;29;91.433;108.091
15;aldh_only;3;1;30;85.375;94.84
15;aldh_only;3;1;31;17.984;49.408
15;aldh_only;3;1;32;2.082;22.148
15;aldh_only;3;1;33;50.165;30.856
15;aldh_only;3;1;34;74.395;18.362
15;aldh_only;3;1;35;85.754;21.391
15;aldh_only;3;1;36;89.161;16.848
15;aldh_only;3;1;37;104.684;5.868
15;aldh_only;3;1;38;108.47;1.704
15;aldh_only;3;1;39;119.828;10.79
15;aldh_only;3;1;40;130.429;6.626
15;aldh_only;3;1;41;142.544;28.206
15;aldh_only;3;1;42;124.371;44.864
15;aldh_only;3;1;43;122.099;49.029
15;aldh_only;3;1;44;133.836;96.354
15;aldh_only;3;1;45;128.914;93.704
15;aldh_only;3;1;46;139.894;100.898
15;aldh_only;3;1;47;138.379;104.684
15;aldh_only;3;1;48;156.174;73.638
15;aldh_only;3;1;49;176.24;47.515
15;aldh_only;3;1;50;182.676;42.593
15;aldh_only;3;1;51;230.38;104.684
15;aldh_only;3;1;52;257.261;158.824
15;aldh_only;3;1;53;236.816;222.051
15;aldh_only;3;1;54;286.034;180.026
15;aldh_only;3;1;55;281.113;181.54
15;aldh_only;3;1;56;296.257;131.943
15;aldh_only;3;1;57;319.73;138.001
15;aldh_only;3;1;58;329.952;98.247
15;aldh_only;3;1;59;370.463;90.675
15;aldh_only;3;1;60;245.145;55.465
15;aldh_only;3;1;61;342.446;58.116
15;aldh_only;3;1;62;347.747;57.358
15;aldh_only;3;1;63;347.747;30.478
15;aldh_only;3;1;64;319.73;22.905
15;aldh_only;3;1;65;288.685;13.44
15;aldh_only;3;1;66;280.734;3.597
15;aldh_only;3;1;67;384.093;38.05
15;aldh_only;3;1;68;348.504;6.626
15;aldh_only;3;1;69;374.249;5.49
15;aldh_only;3;1;70;404.159;15.333
15;aldh_only;3;1;71;488.398;2.65
15;aldh_only;3;1;72;319.351;18.173
15;aldh_only;3;2;1;1.136;428.957
15;aldh_only;3;2;2;24.041;361.755
15;aldh_only;3;2;3;51.679;349.261
15;aldh_only;3;2;4;103.169;340.932
15;aldh_only;3;2;5;41.078;325.788
15;aldh_only;3;2;6;73.26;304.586
15;aldh_only;3;2;7;131.186;298.15
15;aldh_only;3;2;8;126.643;295.121
15;aldh_only;3;2;9;17.226;264.454
15;aldh_only;3;2;10;31.235;264.454
15;aldh_only;3;2;11;39.943;210.692
15;aldh_only;3;2;12;2.84;198.956
15;aldh_only;3;2;13;65.309;148.98
15;aldh_only;3;2;14;60.009;109.227
15;aldh_only;3;2;15;46.757;108.091
15;aldh_only;3;2;16;24.42;69.095
15;aldh_only;3;2;17;33.885;63.795
15;aldh_only;3;2;18;28.585;50.543
15;aldh_only;3;2;19;2.082;94.84
15;aldh_only;3;2;20;7.383;27.449
15;aldh_only;3;2;21;2.082;14.576
15;aldh_only;3;2;22;80.074;4.354
15;aldh_only;3;2;23;119.449;65.309
15;aldh_only;3;2;24;123.614;103.169
15;aldh_only;3;2;25;150.873;102.412
15;aldh_only;3;2;26;174.725;61.144
15;aldh_only;3;2;27;130.429;22.148
15;aldh_only;3;2;28;192.141;37.671
15;aldh_only;3;2;29;192.141;30.478
15;aldh_only;3;2;30;226.215;2.461
15;aldh_only;3;2;31;246.66;40.7
15;aldh_only;3;2;32;242.117;36.157
15;aldh_only;3;2;33;271.648;41.078
15;aldh_only;3;2;34;263.318;15.333
15;aldh_only;3;2;35;287.549;3.975
15;aldh_only;3;2;36;197.063;118.313
15;aldh_only;3;2;37;201.227;127.021
15;aldh_only;3;2;38;191.384;116.799
15;aldh_only;3;2;39;175.482;173.211
15;aldh_only;3;2;40;138.758;192.898
15;aldh_only;3;2;41;131.186;191.384
15;aldh_only;3;2;42;152.766;209.178
15;aldh_only;3;2;43;221.672;215.993
15;aldh_only;3;2;44;196.684;193.655
15;aldh_only;3;2;45;203.878;191.005
15;aldh_only;3;2;46;268.997;174.725
15;aldh_only;3;2;47;308.751;148.602
15;aldh_only;3;2;48;327.681;118.313
15;aldh_only;3;2;49;364.784;72.502
15;aldh_only;3;2;50;340.175;54.33
15;aldh_only;3;2;51;381.064;98.626
15;aldh_only;3;2;52;428.768;22.148
15;aldh_only;3;2;53;477.607;10.79
15;aldh_only;3;2;54;408.702;3.597
15;aldh_only;3;2;55;417.788;5.49
15;aldh_only;3;2;56;229.856;103.177
15;aldh_only;3;3;1;55.844;382.578
15;aldh_only;3;3;2;46.757;357.59
15;aldh_only;3;3;3;16.469;335.253
15;aldh_only;3;3;4;8.14;335.631
15;aldh_only;3;3;5;3.975;328.817
15;aldh_only;3;3;6;3.218;287.927
15;aldh_only;3;3;7;47.515;290.956
15;aldh_only;3;3;8;87.647;320.487
15;aldh_only;3;3;9;88.782;290.199
15;aldh_only;3;3;10;35.778;259.532
15;aldh_only;3;3;11;51.301;259.911
15;aldh_only;3;3;12;49.786;213.974
15;aldh_only;3;3;13;66.192;217.255
15;aldh_only;3;3;14;67.959;209.683
15;aldh_only;3;3;15;131.943;275.812
15;aldh_only;3;3;16;178.89;252.717
15;aldh_only;3;3;17;172.832;254.989
15;aldh_only;3;3;18;117.178;217.507
15;aldh_only;3;3;19;116.799;195.927
15;aldh_only;3;3;20;111.12;194.413
15;aldh_only;3;3;21;120.206;161.853
15;aldh_only;3;3;22;117.556;145.194
15;aldh_only;3;3;23;71.367;134.215
15;aldh_only;3;3;24;53.194;133.836
15;aldh_only;3;3;25;5.49;113.77
15;aldh_only;3;3;26;2.335;96.481
15;aldh_only;3;3;27;34.39;64.552
15;aldh_only;3;3;28;65.183;67.076
15;aldh_only;3;3;29;39.943;34.768
15;aldh_only;3;3;30;39.185;8.014
15;aldh_only;3;3;31;35.399;4.48
15;aldh_only;3;3;32;114.401;69.095
15;aldh_only;3;3;33;116.673;52.941
15;aldh_only;3;3;34;107.839;32.244
15;aldh_only;3;3;35;113.896;28.458
15;aldh_only;3;3;36;137.875;10.033
15;aldh_only;3;3;37;132.826;15.586
15;aldh_only;3;3;38;149.485;28.711
15;aldh_only;3;3;39;174.22;59.504
15;aldh_only;3;3;40;195.927;69.095
15;aldh_only;3;3;41;216.372;80.074
15;aldh_only;3;3;42;190.627;118.313
15;aldh_only;3;3;43;143.68;243.126
15;aldh_only;3;3;44;180.278;209.052
15;aldh_only;3;3;45;194.665;186.84
15;aldh_only;3;3;46;201.227;226.215
15;aldh_only;3;3;47;203.247;231.263
15;aldh_only;3;3;48;229.244;221.42
15;aldh_only;3;3;49;233.787;198.451
15;aldh_only;3;3;50;229.749;199.713
15;aldh_only;3;3;51;211.323;164.629
15;aldh_only;3;3;52;211.828;170.182
15;aldh_only;3;3;53;215.11;157.814
15;aldh_only;3;3;54;249.689;151.504
15;aldh_only;3;3;55;272.026;182.676
15;aldh_only;3;3;56;283.006;129.671
15;aldh_only;3;3;57;249.31;42.214
15;aldh_only;3;3;58;254.61;42.971
15;aldh_only;3;3;59;239.845;44.107
15;aldh_only;3;3;60;297.771;52.436
15;aldh_only;3;3;61;351.154;81.589
15;aldh_only;3;3;62;351.911;75.153
15;aldh_only;3;3;63;359.483;108.47
15;aldh_only;3;3;64;323.138;33.885
15;aldh_only;3;3;65;315.565;34.642
15;aldh_only;3;3;66;300.043;31.992
15;aldh_only;3;3;67;320.487;23.663
15;aldh_only;3;3;68;345.475;1.704
15;aldh_only;3;3;69;192.393;128.157
15;aldh_only;3;4;1;38.05;371.977
15;aldh_only;3;4;2;10.412;308.372
15;aldh_only;3;4;3;7.004;305.722
15;aldh_only;3;4;4;41.078;289.82
15;aldh_only;3;4;5;81.21;311.022
15;aldh_only;3;4;6;90.675;297.014
15;aldh_only;3;4;7;92.19;291.335
15;aldh_only;3;4;8;24.42;251.203
15;aldh_only;3;4;9;53.951;233.409
15;aldh_only;3;4;10;21.391;186.84
15;aldh_only;3;4;11;49.029;195.548
15;aldh_only;3;4;12;38.05;178.133
15;aldh_only;3;4;13;16.469;169.046
15;aldh_only;3;4;14;38.428;129.671
15;aldh_only;3;4;15;60.009;150.116
15;aldh_only;3;4;16;67.959;148.223
15;aldh_only;3;4;17;94.84;239.845
15;aldh_only;3;4;18;145.573;247.417
15;aldh_only;3;4;19;165.639;224.701
15;aldh_only;3;4;20;230.758;224.701
15;aldh_only;3;4;21;145.573;176.24
15;aldh_only;3;4;22;45.622;72.881
15;aldh_only;3;4;23;11.169;12.305
15;aldh_only;3;4;24;5.111;13.44
15;aldh_only;3;4;25;10.412;2.84
15;aldh_only;3;4;26;62.659;34.264
15;aldh_only;3;4;27;76.288;60.009
15;aldh_only;3;4;28;98.247;82.346
15;aldh_only;3;4;29;102.791;93.326
15;aldh_only;3;4;30;118.313;100.14
15;aldh_only;3;4;31;136.486;130.05
15;aldh_only;3;4;32;142.165;129.671
15;aldh_only;3;4;33;176.618;164.124
15;aldh_only;3;4;34;184.947;175.104
15;aldh_only;3;4;35;189.869;179.647
15;aldh_only;3;4;36;194.034;127.4
15;aldh_only;3;4;37;193.277;133.457
15;aldh_only;3;4;38;148.602;85.754
15;aldh_only;3;4;39;165.639;79.696
15;aldh_only;3;4;40;148.602;64.173
15;aldh_only;3;4;41;148.223;67.959
